1364,8,88,88,88
1365,7,77,77,77
1366,9,99,99,99
1367,8,88,88,88
1368,7,77,77,77
1369,9,99,99,99
1370,8,88,88,88
1371,7,77,77,77
1372,9,99,99,99
1373,8,88,88,88
1374,7,77,77,77
1375,9,99,99,99
1376,8,88,88,88
1377,7,77,77,77
1378,9,99,99,99
1379,8,88,88,88
1380,7,77,77,77
1381,9,99,99,99
1382,8,88,88,88
1383,7,77,77,77
1384,9,99,99,99
1385,8,88,88,88
1386,7,77,77,77
1387,9,99,99,99
1388,8,88,88,88
1389,7,77,77,77
1390,9,99,99,99
1391,8,88,88,88
1392,7,77,77,77
1393,9,99,99,99
1394,8,88,88,88
1395,7,77,77,77
1396,9,99,99,99
1397,8,88,88,88
1398,7,77,77,77
1399,9,99,99,99
1400,8,88,88,88
1401,7,77,77,77
1402,9,99,99,99
1403,8,88,88,88
1404,7,77,77,77
1405,9,99,99,99
1406,8,88,88,88
1407,7,77,77,77
1408,9,99,99,99
1409,8,88,88,88
1410,7,77,77,77
1411,9,99,99,99
1412,8,88,88,88
1413,7,77,77,77
1414,9,99,99,99
1415,8,88,88,88
1416,7,77,77,77
1417,9,99,99,99
1418,8,88,88,88
1419,7,77,77,77
1420,9,99,99,99
1421,8,88,88,88
1422,7,77,77,77
1423,9,99,99,99
1424,8,88,88,88
1425,7,77,77,77
1426,9,99,99,99
1427,8,88,88,88
1428,7,77,77,77
1429,9,99,99,99
1430,8,88,88,88
1431,7,77,77,77
1432,9,99,99,99
1433,8,88,88,88
1434,7,77,77,77
1435,9,99,99,99
1436,8,88,88,88
1437,7,77,77,77
1438,9,99,99,99
1439,8,88,88,88
1440,7,77,77,77
1441,9,99,99,99
1442,8,88,88,88
1443,7,77,77,77
1444,9,99,99,99
1445,8,88,88,88
1446,7,77,77,77
1447,9,99,99,99
1448,8,88,88,88
1449,7,77,77,77
1450,9,99,99,99
1451,8,88,88,88
1452,7,77,77,77
1453,9,99,99,99
1454,8,88,88,88
1455,7,77,77,77
1456,9,99,99,99
1457,8,88,88,88
1458,7,77,77,77
1459,9,99,99,99
1460,8,88,88,88
1461,7,77,77,77
1462,9,99,99,99
1463,8,88,88,88
1464,7,77,77,77
1465,9,99,99,99
1466,8,88,88,88
1467,7,77,77,77
1468,9,99,99,99
1469,8,88,88,88
1470,7,77,77,77
1471,9,99,99,99
1472,8,88,88,88
1473,7,77,77,77
1474,9,99,99,99
1475,8,88,88,88
1476,7,77,77,77
1477,9,99,99,99
1478,8,88,88,88
1479,7,77,77,77
1480,9,99,99,99
1481,8,88,88,88
1482,7,77,77,77
1483,9,99,99,99
1484,8,88,88,88
1485,7,77,77,77
1486,9,99,99,99
1487,8,88,88,88
1488,7,77,77,77
1489,9,99,99,99
1490,8,88,88,88
1491,7,77,77,77
1492,9,99,99,99
1493,8,88,88,88
1494,7,77,77,77
1495,9,99,99,99
1496,8,88,88,88
1497,7,77,77,77
1498,9,99,99,99
1499,8,88,88,88
1500,7,77,77,77
1501,9,99,99,99
1502,8,88,88,88
1503,7,77,77,77
1504,9,99,99,99
1505,8,88,88,88
1506,7,77,77,77
1507,9,99,99,99
1508,8,88,88,88
1509,7,77,77,77
1510,9,99,99,99
1511,8,88,88,88
1512,7,77,77,77
1513,9,99,99,99
1514,8,88,88,88
1515,7,77,77,77
1516,9,99,99,99
1517,8,88,88,88
1518,7,77,77,77
1519,9,99,99,99
1520,8,88,88,88
1521,7,77,77,77
1522,9,99,99,99
1523,8,88,88,88
1524,7,77,77,77
1525,9,99,99,99
1526,8,88,88,88
1527,7,77,77,77
1528,9,99,99,99
1529,8,88,88,88
1530,7,77,77,77
1531,9,99,99,99
1532,8,88,88,88
1533,7,77,77,77
1534,9,99,99,99
1535,8,88,88,88
1536,7,77,77,77
1537,9,99,99,99
1538,8,88,88,88
1539,7,77,77,77
1540,9,99,99,99
1541,8,88,88,88
1542,7,77,77,77
1543,9,99,99,99
1544,8,88,88,88
1545,7,77,77,77
1546,9,99,99,99
1547,8,88,88,88
1548,7,77,77,77
1549,9,99,99,99
1550,8,88,88,88
1551,7,77,77,77
1552,9,99,99,99
1553,8,88,88,88
1554,7,77,77,77
1555,9,99,99,99
1556,8,88,88,88
1557,7,77,77,77
1558,9,99,99,99
1559,8,88,88,88
1560,7,77,77,77
1561,9,99,99,99
1562,8,88,88,88
1563,7,77,77,77
1564,9,99,99,99
1565,8,88,88,88
1566,7,77,77,77
1567,9,99,99,99
1568,8,88,88,88
1569,7,77,77,77
1570,9,99,99,99
1571,8,88,88,88
1572,7,77,77,77
1573,9,99,99,99
1574,8,88,88,88
1575,7,77,77,77
1576,9,99,99,99
1577,8,88,88,88
1578,7,77,77,77
1579,9,99,99,99
1580,8,88,88,88
1581,7,77,77,77
1582,9,99,99,99
1583,8,88,88,88
1584,7,77,77,77
1585,9,99,99,99
1586,8,88,88,88
1587,7,77,77,77
1588,9,99,99,99
1589,8,88,88,88
1590,7,77,77,77
1591,9,99,99,99
1592,8,88,88,88
1593,7,77,77,77
1594,9,99,99,99
1595,8,88,88,88
1596,7,77,77,77
1597,9,99,99,99
1598,8,88,88,88
1599,7,77,77,77
1600,9,99,99,99
1601,8,88,88,88
1602,7,77,77,77
1603,9,99,99,99
1604,8,88,88,88
1605,7,77,77,77
1606,9,99,99,99
1607,8,88,88,88
1608,7,77,77,77
1609,9,99,99,99
1610,8,88,88,88
1611,7,77,77,77
1612,9,99,99,99
1613,8,88,88,88
1614,7,77,77,77
1615,9,99,99,99
1616,8,88,88,88
1617,7,77,77,77
1618,9,99,99,99
1619,8,88,88,88
1620,7,77,77,77
1621,9,99,99,99
1622,8,88,88,88
1623,7,77,77,77
1624,9,99,99,99
1625,8,88,88,88
1626,7,77,77,77
1627,9,99,99,99
1628,8,88,88,88
1629,7,77,77,77
1630,9,99,99,99
1631,8,88,88,88
1632,7,77,77,77
1633,9,99,99,99
1634,8,88,88,88
1635,7,77,77,77
1636,9,99,99,99
1637,8,88,88,88
1638,7,77,77,77
1639,9,99,99,99
1640,8,88,88,88
1641,7,77,77,77
1642,9,99,99,99
1643,8,88,88,88
1644,7,77,77,77
1645,9,99,99,99
1646,8,88,88,88
1647,7,77,77,77
1648,9,99,99,99
1649,8,88,88,88
1650,7,77,77,77
1651,9,99,99,99
1652,8,88,88,88
1653,7,77,77,77
1654,9,99,99,99
1655,8,88,88,88
1656,7,77,77,77
1657,9,99,99,99
1658,8,88,88,88
1659,7,77,77,77
1660,9,99,99,99
1661,8,88,88,88
1662,7,77,77,77
1663,9,99,99,99
1664,8,88,88,88
1665,7,77,77,77
1666,9,99,99,99
1667,8,88,88,88
1668,7,77,77,77
1669,9,99,99,99
1670,8,88,88,88
1671,7,77,77,77
1672,9,99,99,99
1673,8,88,88,88
1674,7,77,77,77
1675,9,99,99,99
1676,8,88,88,88
1677,7,77,77,77
1678,9,99,99,99
1679,8,88,88,88
1680,7,77,77,77
1681,9,99,99,99
1682,8,88,88,88
1683,7,77,77,77
1684,9,99,99,99
1685,8,88,88,88
1686,7,77,77,77
1687,9,99,99,99
1688,8,88,88,88
1689,7,77,77,77
1690,9,99,99,99
1691,8,88,88,88
1692,7,77,77,77
1693,9,99,99,99
1694,8,88,88,88
1695,7,77,77,77
1696,9,99,99,99
1697,8,88,88,88
1698,7,77,77,77
1699,9,99,99,99
1700,8,88,88,88
1701,7,77,77,77
1702,9,99,99,99
1703,8,88,88,88
1704,7,77,77,77
1705,9,99,99,99
1706,8,88,88,88
1707,7,77,77,77
1708,9,99,99,99
1709,8,88,88,88
1710,7,77,77,77
1711,9,99,99,99
1712,8,88,88,88
1713,7,77,77,77
1714,9,99,99,99
1715,8,88,88,88
1716,7,77,77,77
1717,9,99,99,99
1718,8,88,88,88
1719,7,77,77,77
1720,9,99,99,99
1721,8,88,88,88
1722,7,77,77,77
1723,9,99,99,99
1724,8,88,88,88
1725,7,77,77,77
1726,9,99,99,99
1727,8,88,88,88
1728,7,77,77,77
1729,9,99,99,99
1730,8,88,88,88
1731,7,77,77,77
1732,9,99,99,99
1733,8,88,88,88
1734,7,77,77,77
1735,9,99,99,99
1736,8,88,88,88
1737,7,77,77,77
1738,9,99,99,99
1739,8,88,88,88
1740,7,77,77,77
1741,9,99,99,99
1742,8,88,88,88
1743,7,77,77,77
1744,9,99,99,99
1745,8,88,88,88
1746,7,77,77,77
1747,9,99,99,99
1748,8,88,88,88
1749,7,77,77,77
1750,9,99,99,99
1751,8,88,88,88
1752,7,77,77,77
1753,9,99,99,99
1754,8,88,88,88
1755,7,77,77,77
1756,9,99,99,99
1757,8,88,88,88
1758,7,77,77,77
1759,9,99,99,99
1760,8,88,88,88
1761,7,77,77,77
1762,9,99,99,99
1763,8,88,88,88
1764,7,77,77,77
1765,9,99,99,99
1766,8,88,88,88
1767,7,77,77,77
1768,9,99,99,99
1769,8,88,88,88
1770,7,77,77,77
1771,9,99,99,99
1772,8,88,88,88
1773,7,77,77,77
1774,9,99,99,99
1775,8,88,88,88
1776,7,77,77,77
1777,9,99,99,99
1778,8,88,88,88
1779,7,77,77,77
1780,9,99,99,99
1781,8,88,88,88
1782,7,77,77,77
1783,9,99,99,99
1784,8,88,88,88
1785,7,77,77,77
1786,9,99,99,99
1787,8,88,88,88
1788,7,77,77,77
1789,9,99,99,99
1790,8,88,88,88
1791,7,77,77,77
1792,9,99,99,99
1793,8,88,88,88
1794,7,77,77,77
1795,9,99,99,99
1796,8,88,88,88
1797,7,77,77,77
1798,9,99,99,99
1799,8,88,88,88
1800,7,77,77,77
1801,9,99,99,99
1802,8,88,88,88
1803,7,77,77,77
1804,9,99,99,99
1805,8,88,88,88
1806,7,77,77,77
1807,9,99,99,99
1808,8,88,88,88
1809,7,77,77,77
1810,9,99,99,99
1811,8,88,88,88
1812,7,77,77,77
1813,9,99,99,99
1814,8,88,88,88
1815,7,77,77,77
1816,9,99,99,99
1817,8,88,88,88
1818,7,77,77,77
1819,9,99,99,99
1820,8,88,88,88
1821,7,77,77,77
1822,9,99,99,99
1823,8,88,88,88
1824,7,77,77,77
1825,9,99,99,99
1826,8,88,88,88
1827,7,77,77,77
1828,9,99,99,99
1829,8,88,88,88
1830,7,77,77,77
1831,9,99,99,99
1832,8,88,88,88
1833,7,77,77,77
1834,9,99,99,99
1835,8,88,88,88
1836,7,77,77,77
1837,9,99,99,99
1838,8,88,88,88
1839,7,77,77,77
1840,9,99,99,99
1841,8,88,88,88
1842,7,77,77,77
1843,9,99,99,99
1844,8,88,88,88
1845,7,77,77,77
1846,9,99,99,99
1847,8,88,88,88
1848,7,77,77,77
1849,9,99,99,99
1850,8,88,88,88
1851,7,77,77,77
1852,9,99,99,99
1853,8,88,88,88
1854,7,77,77,77
1855,9,99,99,99
1856,8,88,88,88
1857,7,77,77,77
1858,9,99,99,99
1859,8,88,88,88
1860,7,77,77,77
1861,9,99,99,99
1862,8,88,88,88
1863,7,77,77,77
1864,9,99,99,99
1865,8,88,88,88
1866,7,77,77,77
1867,9,99,99,99
1868,8,88,88,88
1869,7,77,77,77
1870,9,99,99,99
1871,8,88,88,88
1872,7,77,77,77
1873,9,99,99,99
1874,8,88,88,88
1875,7,77,77,77
1876,9,99,99,99
1877,8,88,88,88
1878,7,77,77,77
1879,9,99,99,99
1880,8,88,88,88
1881,7,77,77,77
1882,9,99,99,99
1883,8,88,88,88
1884,7,77,77,77
1885,9,99,99,99
1886,8,88,88,88
1887,7,77,77,77
1888,9,99,99,99
1889,8,88,88,88
1890,7,77,77,77
1891,9,99,99,99
1892,8,88,88,88
1893,7,77,77,77
1894,9,99,99,99
1895,8,88,88,88
1896,7,77,77,77
1897,9,99,99,99
1898,8,88,88,88
1899,7,77,77,77
1900,9,99,99,99
1901,8,88,88,88
1902,7,77,77,77
1903,9,99,99,99
1904,8,88,88,88
1905,7,77,77,77
1906,9,99,99,99
1907,8,88,88,88
1908,7,77,77,77
1909,9,99,99,99
1910,8,88,88,88
1911,7,77,77,77
1912,9,99,99,99
1913,8,88,88,88
1914,7,77,77,77
1915,9,99,99,99
1916,8,88,88,88
1917,7,77,77,77
1918,9,99,99,99
1919,8,88,88,88
1920,7,77,77,77
1921,9,99,99,99
1922,8,88,88,88
1923,7,77,77,77
1924,9,99,99,99
1925,8,88,88,88
1926,7,77,77,77
1927,9,99,99,99
1928,8,88,88,88
1929,7,77,77,77
1930,9,99,99,99
1931,8,88,88,88
1932,7,77,77,77
1933,9,99,99,99
1934,8,88,88,88
1935,7,77,77,77
1936,9,99,99,99
1937,8,88,88,88
1938,7,77,77,77
1939,9,99,99,99
1940,8,88,88,88
1941,7,77,77,77
1942,9,99,99,99
1943,8,88,88,88
1944,7,77,77,77
1945,9,99,99,99
1946,8,88,88,88
1947,7,77,77,77
1948,9,99,99,99
1949,8,88,88,88
1950,7,77,77,77
1951,9,99,99,99
1952,8,88,88,88
1953,7,77,77,77
1954,9,99,99,99
1955,8,88,88,88
1956,7,77,77,77
1957,9,99,99,99
1958,8,88,88,88
1959,7,77,77,77
1960,9,99,99,99
1961,8,88,88,88
1962,7,77,77,77
1963,9,99,99,99
1964,8,88,88,88
1965,7,77,77,77
1966,9,99,99,99
1967,8,88,88,88
1968,7,77,77,77
1969,9,99,99,99
1970,8,88,88,88
1971,7,77,77,77
1972,9,99,99,99
1973,8,88,88,88
1974,7,77,77,77
1975,9,99,99,99
1976,8,88,88,88
1977,7,77,77,77
1978,9,99,99,99
1979,8,88,88,88
1980,7,77,77,77
1981,9,99,99,99
1982,8,88,88,88
1983,7,77,77,77
1984,9,99,99,99
1985,8,88,88,88
1986,7,77,77,77
1987,9,99,99,99
1988,8,88,88,88
1989,7,77,77,77
1990,9,99,99,99
1991,8,88,88,88
1992,7,77,77,77
1993,9,99,99,99
1994,8,88,88,88
1995,7,77,77,77
1996,9,99,99,99
1997,8,88,88,88
1998,7,77,77,77
1999,9,99,99,99
2000,8,88,88,88
2001,7,77,77,77
2002,9,99,99,99
2003,8,88,88,88
2004,7,77,77,77
2005,9,99,99,99
2006,8,88,88,88
2007,7,77,77,77
2008,9,99,99,99
2009,8,88,88,88
2010,7,77,77,77
2011,9,99,99,99
2012,8,88,88,88
2013,7,77,77,77
2014,9,99,99,99
2015,8,88,88,88
2016,7,77,77,77
2017,9,99,99,99
2018,8,88,88,88
2019,7,77,77,77
2020,9,99,99,99
2021,8,88,88,88
2022,7,77,77,77
2023,9,99,99,99
2024,8,88,88,88
2025,7,77,77,77
2026,9,99,99,99
2027,8,88,88,88
2028,7,77,77,77
2029,9,99,99,99
2030,8,88,88,88
2031,7,77,77,77
2032,9,99,99,99
2033,8,88,88,88
2034,7,77,77,77
2035,9,99,99,99
2036,8,88,88,88
2037,7,77,77,77
2038,9,99,99,99
2039,8,88,88,88
2040,7,77,77,77
2041,9,99,99,99
2042,8,88,88,88
2043,7,77,77,77
2044,9,99,99,99
2045,8,88,88,88
2046,7,77,77,77
2047,9,99,99,99
2048,8,88,88,88
2049,7,77,77,77
2050,9,99,99,99
2051,8,88,88,88
2052,7,77,77,77
2053,9,99,99,99
2054,8,88,88,88
2055,7,77,77,77
2056,9,99,99,99
2057,8,88,88,88
2058,7,77,77,77
2059,9,99,99,99
2060,8,88,88,88
2061,7,77,77,77
2062,9,99,99,99
2063,8,88,88,88
2064,7,77,77,77
2065,9,99,99,99
2066,8,88,88,88
2067,7,77,77,77
2068,9,99,99,99
2069,8,88,88,88
2070,7,77,77,77
2071,9,99,99,99
2072,8,88,88,88
2073,7,77,77,77
2074,9,99,99,99
2075,8,88,88,88
2076,7,77,77,77
2077,9,99,99,99
2078,8,88,88,88
2079,7,77,77,77
2080,9,99,99,99
2081,8,88,88,88
2082,7,77,77,77
2083,9,99,99,99
2084,8,88,88,88
2085,7,77,77,77
2086,9,99,99,99
2087,8,88,88,88
2088,7,77,77,77
2089,9,99,99,99
2090,8,88,88,88
2091,7,77,77,77
2092,9,99,99,99
2093,8,88,88,88
2094,7,77,77,77
2095,9,99,99,99
2096,8,88,88,88
2097,7,77,77,77
2098,9,99,99,99
2099,8,88,88,88
2100,7,77,77,77
2101,9,99,99,99
2102,8,88,88,88
2103,7,77,77,77
2104,9,99,99,99
2105,8,88,88,88
2106,7,77,77,77
2107,9,99,99,99
2108,8,88,88,88
2109,7,77,77,77
2110,9,99,99,99
2111,8,88,88,88
2112,7,77,77,77
2113,9,99,99,99
2114,8,88,88,88
2115,7,77,77,77
2116,9,99,99,99
2117,8,88,88,88
2118,7,77,77,77
2119,9,99,99,99
2120,8,88,88,88
2121,7,77,77,77
2122,9,99,99,99
2123,8,88,88,88
2124,7,77,77,77
2125,9,99,99,99
2126,8,88,88,88
2127,7,77,77,77
2128,9,99,99,99
2129,8,88,88,88
2130,7,77,77,77
2131,9,99,99,99
2132,8,88,88,88
2133,7,77,77,77
2134,9,99,99,99
2135,8,88,88,88
2136,7,77,77,77
2137,9,99,99,99
2138,8,88,88,88
2139,7,77,77,77
2140,9,99,99,99
2141,8,88,88,88
2142,7,77,77,77
2143,9,99,99,99
2144,8,88,88,88
2145,7,77,77,77
2146,9,99,99,99
2147,8,88,88,88
2148,7,77,77,77
2149,9,99,99,99
2150,8,88,88,88
2151,7,77,77,77
2152,9,99,99,99
2153,8,88,88,88
2154,7,77,77,77
2155,9,99,99,99
2156,8,88,88,88
2157,7,77,77,77
2158,9,99,99,99
2159,8,88,88,88
2160,7,77,77,77
2161,9,99,99,99
2162,8,88,88,88
2163,7,77,77,77
2164,9,99,99,99
2165,8,88,88,88
2166,7,77,77,77
2167,9,99,99,99
2168,8,88,88,88
2169,7,77,77,77
2170,9,99,99,99
2171,8,88,88,88
2172,7,77,77,77
2173,9,99,99,99
2174,8,88,88,88
2175,7,77,77,77
2176,9,99,99,99
2177,8,88,88,88
2178,7,77,77,77
2179,9,99,99,99
2180,8,88,88,88
2181,7,77,77,77
2182,9,99,99,99
2183,8,88,88,88
2184,7,77,77,77
2185,9,99,99,99
2186,8,88,88,88
2187,7,77,77,77
2188,9,99,99,99
2189,8,88,88,88
2190,7,77,77,77
2191,9,99,99,99
2192,8,88,88,88
2193,7,77,77,77
2194,9,99,99,99
2195,8,88,88,88
2196,7,77,77,77
2197,9,99,99,99
2198,8,88,88,88
2199,7,77,77,77
2200,9,99,99,99
2201,8,88,88,88
2202,7,77,77,77
2203,9,99,99,99
2204,8,88,88,88
2205,7,77,77,77
2206,9,99,99,99
2207,8,88,88,88
2208,7,77,77,77
2209,9,99,99,99
2210,8,88,88,88
2211,7,77,77,77
2212,9,99,99,99
2213,8,88,88,88
2214,7,77,77,77
2215,9,99,99,99
2216,8,88,88,88
2217,7,77,77,77
2218,9,99,99,99
2219,8,88,88,88
2220,7,77,77,77
2221,9,99,99,99
2222,8,88,88,88
2223,7,77,77,77
2224,9,99,99,99
2225,8,88,88,88
2226,7,77,77,77
2227,9,99,99,99
2228,8,88,88,88
2229,7,77,77,77
2230,9,99,99,99
2231,8,88,88,88
2232,7,77,77,77
2233,9,99,99,99
2234,8,88,88,88
2235,7,77,77,77
2236,9,99,99,99
2237,8,88,88,88
2238,7,77,77,77
2239,9,99,99,99
2240,8,88,88,88
2241,7,77,77,77
2242,9,99,99,99
2243,8,88,88,88
2244,7,77,77,77
2245,9,99,99,99
2246,8,88,88,88
2247,7,77,77,77
2248,9,99,99,99
2249,8,88,88,88
2250,7,77,77,77
2251,9,99,99,99
2252,8,88,88,88
2253,7,77,77,77
2254,9,99,99,99
2255,8,88,88,88
2256,7,77,77,77
2257,9,99,99,99
2258,8,88,88,88
2259,7,77,77,77
2260,9,99,99,99
2261,8,88,88,88
2262,7,77,77,77
2263,9,99,99,99
2264,8,88,88,88
2265,7,77,77,77
2266,9,99,99,99
2267,8,88,88,88
2268,7,77,77,77
2269,9,99,99,99
2270,8,88,88,88
2271,7,77,77,77
2272,9,99,99,99
2273,8,88,88,88
2274,7,77,77,77
2275,9,99,99,99
2276,8,88,88,88
2277,7,77,77,77
2278,9,99,99,99
2279,8,88,88,88
2280,7,77,77,77
2281,9,99,99,99
2282,8,88,88,88
2283,7,77,77,77
2284,9,99,99,99
2285,8,88,88,88
2286,7,77,77,77
2287,9,99,99,99
2288,8,88,88,88
2289,7,77,77,77
2290,9,99,99,99
2291,8,88,88,88
2292,7,77,77,77
2293,9,99,99,99
2294,8,88,88,88
2295,7,77,77,77
2296,9,99,99,99
2297,8,88,88,88
2298,7,77,77,77
2299,9,99,99,99
2300,8,88,88,88
2301,7,77,77,77
2302,9,99,99,99
2303,8,88,88,88
2304,7,77,77,77
2305,9,99,99,99
2306,8,88,88,88
2307,7,77,77,77
2308,9,99,99,99
2309,8,88,88,88
2310,7,77,77,77
2311,9,99,99,99
2312,8,88,88,88
2313,7,77,77,77
2314,9,99,99,99
2315,8,88,88,88
2316,7,77,77,77
2317,9,99,99,99
2318,8,88,88,88
2319,7,77,77,77
2320,9,99,99,99
2321,8,88,88,88
2322,7,77,77,77
2323,9,99,99,99
2324,8,88,88,88
2325,7,77,77,77
2326,9,99,99,99
2327,8,88,88,88
2328,7,77,77,77
2329,9,99,99,99
2330,8,88,88,88
2331,7,77,77,77
2332,9,99,99,99
2333,8,88,88,88
2334,7,77,77,77
2335,9,99,99,99
2336,8,88,88,88
2337,7,77,77,77
2338,9,99,99,99
2339,8,88,88,88
2340,7,77,77,77
2341,9,99,99,99
2342,8,88,88,88
2343,7,77,77,77
2344,9,99,99,99
2345,8,88,88,88
2346,7,77,77,77
2347,9,99,99,99
2348,8,88,88,88
2349,7,77,77,77
2350,9,99,99,99
2351,8,88,88,88
2352,7,77,77,77
2353,9,99,99,99
2354,8,88,88,88
2355,7,77,77,77
2356,9,99,99,99
2357,8,88,88,88
2358,7,77,77,77
2359,9,99,99,99
2360,8,88,88,88
2361,7,77,77,77
2362,9,99,99,99
2363,8,88,88,88
2364,7,77,77,77
2365,9,99,99,99
2366,8,88,88,88
2367,7,77,77,77
2368,9,99,99,99
2369,8,88,88,88
2370,7,77,77,77
2371,9,99,99,99
2372,8,88,88,88
2373,7,77,77,77
2374,9,99,99,99
2375,8,88,88,88
2376,7,77,77,77
2377,9,99,99,99
2378,8,88,88,88
2379,7,77,77,77
2380,9,99,99,99
2381,8,88,88,88
2382,7,77,77,77
2383,9,99,99,99
2384,8,88,88,88
2385,7,77,77,77
2386,9,99,99,99
2387,8,88,88,88
2388,7,77,77,77
2389,9,99,99,99
2390,8,88,88,88
2391,7,77,77,77
2392,9,99,99,99
2393,8,88,88,88
2394,7,77,77,77
2395,9,99,99,99
2396,8,88,88,88
2397,7,77,77,77
2398,9,99,99,99
2399,8,88,88,88
2400,7,77,77,77
2401,9,99,99,99
2402,8,88,88,88
2403,7,77,77,77
2404,9,99,99,99
2405,8,88,88,88
2406,7,77,77,77
2407,9,99,99,99
2408,8,88,88,88
2409,7,77,77,77
2410,9,99,99,99
2411,8,88,88,88
2412,7,77,77,77
2413,9,99,99,99
2414,8,88,88,88
2415,7,77,77,77
2416,9,99,99,99
2417,8,88,88,88
2418,7,77,77,77
2419,9,99,99,99
2420,8,88,88,88
2421,7,77,77,77
2422,9,99,99,99
2423,8,88,88,88
2424,7,77,77,77
2425,9,99,99,99
2426,8,88,88,88
2427,7,77,77,77
2428,9,99,99,99
2429,8,88,88,88
2430,7,77,77,77
2431,9,99,99,99
2432,8,88,88,88
2433,7,77,77,77
2434,9,99,99,99
2435,8,88,88,88
2436,7,77,77,77
2437,9,99,99,99
2438,8,88,88,88
2439,7,77,77,77
2440,9,99,99,99
2441,8,88,88,88
2442,7,77,77,77
2443,9,99,99,99
2444,8,88,88,88
2445,7,77,77,77
2446,9,99,99,99
2447,8,88,88,88
2448,7,77,77,77
2449,9,99,99,99
2450,8,88,88,88
2451,7,77,77,77
2452,9,99,99,99
2453,8,88,88,88
2454,7,77,77,77
2455,9,99,99,99
2456,8,88,88,88
2457,7,77,77,77
2458,9,99,99,99
2459,8,88,88,88
2460,7,77,77,77
2461,9,99,99,99
2462,8,88,88,88
2463,7,77,77,77
2464,9,99,99,99
2465,8,88,88,88
2466,7,77,77,77
2467,9,99,99,99
2468,8,88,88,88
2469,7,77,77,77
2470,9,99,99,99
2471,8,88,88,88
2472,7,77,77,77
2473,9,99,99,99
2474,8,88,88,88
2475,7,77,77,77
2476,9,99,99,99
2477,8,88,88,88
2478,7,77,77,77
2479,9,99,99,99
2480,8,88,88,88
2481,7,77,77,77
2482,9,99,99,99
2483,8,88,88,88
2484,7,77,77,77
2485,9,99,99,99
2486,8,88,88,88
2487,7,77,77,77
2488,9,99,99,99
2489,8,88,88,88
2490,7,77,77,77
2491,9,99,99,99
2492,8,88,88,88
2493,7,77,77,77
2494,9,99,99,99
2495,8,88,88,88
2496,7,77,77,77
2497,9,99,99,99
2498,8,88,88,88
2499,7,77,77,77
2500,9,99,99,99
2501,8,88,88,88
2502,7,77,77,77
2503,9,99,99,99
2504,8,88,88,88
2505,7,77,77,77
2506,9,99,99,99
2507,8,88,88,88
2508,7,77,77,77
2509,9,99,99,99
2510,8,88,88,88
2511,7,77,77,77
2512,9,99,99,99
2513,8,88,88,88
2514,7,77,77,77
2515,9,99,99,99
2516,8,88,88,88
2517,7,77,77,77
2518,9,99,99,99
2519,8,88,88,88
2520,7,77,77,77
2521,9,99,99,99
2522,8,88,88,88
2523,7,77,77,77
2524,9,99,99,99
2525,8,88,88,88
2526,7,77,77,77
2527,9,99,99,99
2528,8,88,88,88
2529,7,77,77,77
2530,9,99,99,99
2531,8,88,88,88
2532,7,77,77,77
2533,9,99,99,99
2534,8,88,88,88
2535,7,77,77,77
2536,9,99,99,99
2537,8,88,88,88
2538,7,77,77,77
2539,9,99,99,99
2540,8,88,88,88
2541,7,77,77,77
2542,9,99,99,99
2543,8,88,88,88
2544,7,77,77,77
2545,9,99,99,99
2546,8,88,88,88
2547,7,77,77,77
2548,9,99,99,99
2549,8,88,88,88
2550,7,77,77,77
2551,9,99,99,99
2552,8,88,88,88
2553,7,77,77,77
2554,9,99,99,99
2555,8,88,88,88
2556,7,77,77,77
2557,9,99,99,99
2558,8,88,88,88
2559,7,77,77,77
2560,9,99,99,99
2561,8,88,88,88
2562,7,77,77,77
2563,9,99,99,99
2564,8,88,88,88
2565,7,77,77,77
2566,9,99,99,99
2567,8,88,88,88
2568,7,77,77,77
2569,9,99,99,99
2570,8,88,88,88
2571,7,77,77,77
2572,9,99,99,99
2573,8,88,88,88
2574,7,77,77,77
2575,9,99,99,99
2576,8,88,88,88
2577,7,77,77,77
2578,9,99,99,99
2579,8,88,88,88
2580,7,77,77,77
2581,9,99,99,99
2582,8,88,88,88
2583,7,77,77,77
2584,9,99,99,99
2585,8,88,88,88
2586,7,77,77,77
2587,9,99,99,99
2588,8,88,88,88
2589,7,77,77,77
2590,9,99,99,99
2591,8,88,88,88
2592,7,77,77,77
2593,9,99,99,99
2594,8,88,88,88
2595,7,77,77,77
2596,9,99,99,99
2597,8,88,88,88
2598,7,77,77,77
2599,9,99,99,99
2600,8,88,88,88
2601,7,77,77,77
2602,9,99,99,99
2603,8,88,88,88
2604,7,77,77,77
2605,9,99,99,99
2606,8,88,88,88
2607,7,77,77,77
2608,9,99,99,99
2609,8,88,88,88
2610,7,77,77,77
2611,9,99,99,99
2612,8,88,88,88
2613,7,77,77,77
2614,9,99,99,99
2615,8,88,88,88
2616,7,77,77,77
2617,9,99,99,99
2618,8,88,88,88
2619,7,77,77,77
2620,9,99,99,99
2621,8,88,88,88
2622,7,77,77,77
2623,9,99,99,99
2624,8,88,88,88
2625,7,77,77,77
2626,9,99,99,99
2627,8,88,88,88
2628,7,77,77,77
2629,9,99,99,99
2630,8,88,88,88
2631,7,77,77,77
2632,9,99,99,99
2633,8,88,88,88
2634,7,77,77,77
2635,9,99,99,99
